acc_x,acc_y,acc_z,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,dt
-0.495633,-3.59531,1.72347,0.779903,1.41808,0.587748,0.471709,-0.811187,-0.472022,0.01
-0.502485,-3.5798,1.73889,0.784595,1.40979,0.583114,0.466719,-0.847064,-0.45471,0.01
-0.509184,-3.56249,1.75386,0.789237,1.40114,0.578654,0.46166,-0.882777,-0.437245,0.01
-0.515727,-3.54336,1.76838,0.793828,1.39213,0.57437,0.456535,-0.918308,-0.419634,0.01
-0.522111,-3.52237,1.78244,0.798367,1.38277,0.570262,0.451346,-0.953638,-0.401879,0.01
-0.528333,-3.49951,1.79605,0.802855,1.37306,0.566333,0.446094,-0.988749,-0.383987,0.01
-0.534391,-3.47476,1.80918,0.807289,1.363,0.562583,0.44078,-1.02362,-0.36596,0.01
-0.54028,-3.4481,1.82183,0.81167,1.35259,0.559014,0.435407,-1.05824,-0.347805,0.01
-0.546,-3.4195,1.834,0.815997,1.34183,0.555627,0.429975,-1.09258,-0.329525,0.01
-0.551546,-3.38894,1.84567,0.820269,1.33074,0.552424,0.424487,-1.12662,-0.311126,0.01
-0.556916,-3.35641,1.85685,0.824487,1.3193,0.549405,0.418945,-1.16035,-0.292613,0.01
-0.562107,-3.32187,1.86751,0.828648,1.30753,0.546572,0.413349,-1.19374,-0.273991,0.01
-0.567116,-3.28531,1.87766,0.832753,1.29543,0.543925,0.407703,-1.22678,-0.255265,0.01
-0.57194,-3.24671,1.88729,0.836802,1.283,0.541467,0.402008,-1.25944,-0.236439,0.01
-0.576576,-3.20604,1.89638,0.840793,1.27024,0.539197,0.396265,-1.29171,-0.217521,0.01
-0.581022,-3.16328,1.90494,0.844727,1.25716,0.537117,0.390477,-1.32356,-0.198514,0.01
-0.585273,-3.11841,1.91295,0.848603,1.24377,0.535227,0.384645,-1.35497,-0.179424,0.01
-0.589329,-3.07141,1.92041,0.85242,1.23007,0.533528,0.378772,-1.38592,-0.160256,0.01
-0.593185,-3.02226,1.92731,0.856178,1.21605,0.532022,0.372859,-1.41639,-0.141017,0.01
-0.596839,-2.97093,1.93364,0.859877,1.20174,0.530708,0.366909,-1.44635,-0.121712,0.01
-0.600288,-2.91741,1.93939,0.863516,1.18713,0.529588,0.360923,-1.4758,-0.102346,0.01
-0.603529,-2.86166,1.94456,0.867095,1.17223,0.528662,0.354904,-1.5047,-0.0829262,0.01
-0.606559,-2.80368,1.94914,0.870614,1.15704,0.52793,0.348853,-1.53302,-0.0634572,0.01
-0.609375,-2.74344,1.95312,0.874072,1.14157,0.527393,0.342773,-1.56076,-0.0439453,0.01
-0.611975,-2.68091,1.9565,0.877469,1.12582,0.527051,0.336667,-1.58789,-0.0243967,0.01
-0.614354,-2.61608,1.95927,0.880806,1.10981,0.526905,0.330535,-1.61437,-0.00481733,0.01
-0.616512,-2.54892,1.96141,0.88408,1.09354,0.526955,0.32438,-1.6402,0.0147866,0.01
-0.618444,-2.47941,1.96292,0.887293,1.07701,0.527201,0.318205,-1.66534,0.0344087,0.01
-0.620148,-2.40753,1.9638,0.890444,1.06023,0.527643,0.312012,-1.68978,0.0540429,0.01
-0.621621,-2.33326,1.96404,0.893533,1.04322,0.528281,0.305803,-1.71349,0.0736826,0.01
-0.62286,-2.25658,1.96363,0.89656,1.02597,0.529116,0.29958,-1.73644,0.0933215,0.01
-0.623862,-2.17746,1.96255,0.899525,1.00849,0.530148,0.293347,-1.75861,0.112953,0.01
-0.624624,-2.09588,1.96082,0.902427,0.990797,0.531375,0.287104,-1.77998,0.13257,0.01
-0.625144,-2.01182,1.95841,0.905267,0.972894,0.532799,0.280855,-1.80052,0.152167,0.01
-0.625417,-1.92527,1.95532,0.908044,0.95479,0.534419,0.274602,-1.82021,0.171736,0.01
-0.625443,-1.83619,1.95154,0.910759,0.936493,0.536234,0.268347,-1.83902,0.191271,0.01
-0.625217,-1.74457,1.94706,0.913411,0.918012,0.538244,0.262094,-1.85692,0.210765,0.01
-0.624737,-1.65038,1.94189,0.916001,0.899357,0.540449,0.255844,-1.8739,0.23021,0.01
-0.624,-1.5536,1.936,0.918528,0.880538,0.542848,0.2496,-1.88992,0.2496,0.01
-0.623003,-1.45421,1.9294,0.920993,0.861562,0.545441,0.243365,-1.90496,0.268928,0.01
-0.621743,-1.3522,1.92207,0.923395,0.842442,0.548226,0.237141,-1.919,0.288185,0.01
-0.620217,-1.24753,1.914,0.925736,0.823186,0.551204,0.230931,-1.932,0.307366,0.01
-0.618423,-1.14018,1.9052,0.928014,0.803805,0.554373,0.224737,-1.94394,0.326463,0.01
-0.616356,-1.03014,1.89565,0.93023,0.784311,0.557733,0.218563,-1.95479,0.345468,0.01
-0.614016,-0.917383,1.88534,0.932385,0.764713,0.561282,0.212411,-1.96453,0.364374,0.01
-0.611398,-0.801885,1.87428,0.934479,0.745024,0.56502,0.206284,-1.97313,0.383172,0.01
-0.6085,-0.683625,1.86244,0.936511,0.725255,0.568945,0.200184,-1.98056,0.401857,0.01
-0.605319,-0.562582,1.84982,0.938483,0.705417,0.573057,0.194115,-1.98679,0.420418,0.01
-0.601852,-0.438735,1.83642,0.940394,0.685523,0.577353,0.188079,-1.9918,0.43885,0.01
-0.598096,-0.31206,1.82223,0.942244,0.665585,0.581833,0.182079,-1.99556,0.457144,0.01
-0.594048,-0.182538,1.80723,0.944035,0.645616,0.586496,0.176118,-1.99803,0.475292,0.01
-0.589706,-0.0501449,1.79143,0.945767,0.625629,0.591339,0.170199,-1.9992,0.493286,0.01
-0.585065,0.0851395,1.77481,0.947439,0.605636,0.596361,0.164325,-1.99903,0.511118,0.01
-0.580125,0.223337,1.75738,0.949053,0.585653,0.601561,0.158498,-1.99749,0.52878,0.01
-0.574881,0.364471,1.73911,0.950609,0.565691,0.606936,0.152723,-1.99455,0.546263,0.01
-0.569331,0.508561,1.72,0.952108,0.545766,0.612485,0.147002,-1.99019,0.563559,0.01
-0.563472,0.65563,1.70005,0.95355,0.525892,0.618207,0.141338,-1.98437,0.58066,0.01
-0.557301,0.805699,1.67924,0.954935,0.506084,0.624098,0.135733,-1.97706,0.597557,0.01
-0.550815,0.95879,1.65758,0.956265,0.486356,0.630157,0.130193,-1.96824,0.614242,0.01
-0.544011,1.11493,1.63505,0.957539,0.466724,0.636382,0.124718,-1.95788,0.630706,0.01
-0.536887,1.27413,1.61164,0.958759,0.447204,0.64277,0.119313,-1.94594,0.64694,0.01
