__time,/telemetry100/accelerometer[0],/telemetry100/accelerometer[1],/telemetry100/accelerometer[2],/telemetry100/attitudeYPR[0],/telemetry100/attitudeYPR[1],/telemetry100/attitudeYPR[2],/telemetry100/attitude[0],/telemetry100/attitude[1],/telemetry100/attitude[2],/telemetry100/batteryVoltage,/telemetry100/current,/telemetry100/customPacket1[0],/telemetry100/customPacket1[10],/telemetry100/customPacket1[11],/telemetry100/customPacket1[12],/telemetry100/customPacket1[13],/telemetry100/customPacket1[1],/telemetry100/customPacket1[2],/telemetry100/customPacket1[3],/telemetry100/customPacket1[4],/telemetry100/customPacket1[5],/telemetry100/customPacket1[6],/telemetry100/customPacket1[7],/telemetry100/customPacket1[8],/telemetry100/customPacket1[9],/telemetry100/customPacket2[0],/telemetry100/customPacket2[10],/telemetry100/customPacket2[11],/telemetry100/customPacket2[12],/telemetry100/customPacket2[13],/telemetry100/customPacket2[1],/telemetry100/customPacket2[2],/telemetry100/customPacket2[3],/telemetry100/customPacket2[4],/telemetry100/customPacket2[5],/telemetry100/customPacket2[6],/telemetry100/customPacket2[7],/telemetry100/customPacket2[8],/telemetry100/customPacket2[9],/telemetry100/debugVals[0],/telemetry100/debugVals[1],/telemetry100/debugVals[2],/telemetry100/debugVals[3],/telemetry100/debugVals[4],/telemetry100/debugVals[5],/telemetry100/esc_rpm[0],/telemetry100/esc_rpm[1],/telemetry100/esc_rpm[2],/telemetry100/esc_rpm[3],/telemetry100/esp_debug_vals[0],/telemetry100/esp_debug_vals[1],/telemetry100/esp_debug_vals[2],/telemetry100/esp_debug_vals[3],/telemetry100/esp_debug_vals[4],/telemetry100/esp_debug_vals[5],/telemetry100/esp_debug_vals[6],/telemetry100/esp_debug_vals[7],/telemetry100/header/seq,/telemetry100/header/stamp,/telemetry100/motorForces[0],/telemetry100/motorForces[1],/telemetry100/motorForces[2],/telemetry100/motorForces[3],/telemetry100/packetNumber,/telemetry100/panicReason,/telemetry100/position[0],/telemetry100/position[1],/telemetry100/position[2],/telemetry100/rateGyro[0],/telemetry100/rateGyro[1],/telemetry100/rateGyro[2],/telemetry100/seqNum,/telemetry100/status_bits[0],/telemetry100/status_bits[1],/telemetry100/status_bits[2],/telemetry100/status_bits[3],/telemetry100/status_bits[4],/telemetry100/status_bits[5],/telemetry100/status_bits[6],/telemetry100/status_bits[7],/telemetry100/temperature,/telemetry100/type,/telemetry100/vehicleID,/telemetry100/velocity[0],/telemetry100/velocity[1],/telemetry100/velocity[2],/telemetry100/voltage,/telemetry100/warnings
1718298472.594549,0.273742676,0.581359863,11.195068359,-0.878559053,0.057998419,0.026107676,0.024139404,0.020690918,-0.425415039,11.559753418,11.720275879,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,5642.000000000,5157.000000000,5985.000000000,5157.000000000,0.617980957,1.358032227,1.983642578,7.995605469,0.000000000,0.000000000,0.000000000,0.000000000,96942.000000000,1718298472.593682766,2.223510742,2.558898926,2.464294434,2.658843994,0.000000000,0.000000000,0.350952148,0.793457031,0.808715820,-0.036315918,0.077972412,-0.022430420,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,41.000000000,0.000000000,0.000000000,0.224304199,0.240783691,0.483398438,11.559753418,2.000000000
1718298472.604011,0.623474121,1.144409180,11.534729004,-0.879775405,0.058342535,0.026053002,0.024200439,0.020843506,-0.425964355,11.549682617,11.749267578,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,5600.000000000,5157.000000000,6000.000000000,5185.000000000,0.617980957,1.358032227,1.983642578,7.995605469,0.000000000,0.000000000,0.000000000,0.000000000,96943.000000000,1718298472.602932930,2.282257080,2.502441406,2.528076172,2.587127686,0.000000000,0.000000000,0.350952148,0.793457031,0.823974609,-0.045928955,0.049133301,-0.036315918,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,41.000000000,0.000000000,0.000000000,0.226135254,0.238952637,0.487060547,11.549682617,10.000000000
1718298472.615405,0.098876953,1.552734375,10.881958008,-0.881117225,0.058350690,0.026423387,0.024383545,0.020751953,-0.426574707,11.529846191,10.987854004,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,5557.000000000,5171.000000000,5985.000000000,5271.000000000,0.625610352,1.358032227,1.983642578,7.995605469,0.000000000,0.000000000,0.000000000,0.000000000,96944.000000000,1718298472.614572763,2.373352051,2.430419922,2.624206543,2.475585938,0.000000000,0.000000000,0.350952148,0.808715820,0.823974609,0.007476807,0.000000000,-0.051269531,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,41.000000000,0.000000000,0.000000000,0.227966309,0.238952637,0.491638184,11.529846191,10.000000000
1718298472.644723,0.049438477,0.829467773,10.879211426,-0.885328293,0.057324186,0.028435240,0.025115967,0.019805908,-0.428497314,11.549682617,11.954498291,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,5642.000000000,5200.000000000,5985.000000000,5185.000000000,0.656127930,1.358032227,1.983642578,7.995605469,0.000000000,0.000000000,0.000000000,0.000000000,96945.000000000,1718298472.643964052,2.258605957,2.571868896,2.533569336,2.521820068,0.000000000,0.000000000,0.366210938,0.823974609,0.839233398,0.064086914,-0.049133301,-0.014953613,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,41.000000000,0.000000000,0.000000000,0.236206055,0.230712891,0.505371094,11.549682617,2.000000000
1718298472.656656,-0.281066895,1.045532227,10.666809082,-0.885783553,0.056794100,0.029284926,0.025390625,0.019378662,-0.428710938,11.559753418,12.042236328,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,5642.000000000,5200.000000000,5928.000000000,5128.000000000,0.656127930,1.358032227,1.983642578,7.995605469,0.000000000,0.000000000,0.000000000,0.000000000,96946.000000000,1718298472.655215263,2.213134766,2.619018555,2.488555908,2.547760010,0.000000000,0.000000000,0.366210938,0.823974609,0.854492188,0.100402832,-0.053405762,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,41.000000000,0.000000000,0.000000000,0.239868164,0.227966309,0.511779785,11.559753418,2.000000000
1718298472.704143,-0.824890137,-0.070495605,9.493103027,-0.891137898,0.053097036,0.032559045,0.026123047,0.016937256,-0.431152344,11.549682617,11.631774902,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,5571.000000000,5285.000000000,5971.000000000,5071.000000000,0.686645508,1.358032227,1.983642578,7.995605469,0.000000000,0.000000000,0.000000000,0.000000000,96947.000000000,1718298472.703444004,2.300872803,2.491912842,2.622222900,2.443389893,0.000000000,0.000000000,0.366210938,0.854492188,0.885009766,0.112152100,-0.081176758,0.005340576,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,41.000000000,0.000000000,0.000000000,0.237121582,0.221557617,0.526428223,11.549682617,10.000000000
1718298472.756744,-0.412902832,-0.716857910,10.653076172,-0.893482566,0.049901780,0.034789573,0.026458740,0.014984131,-0.432220459,11.559753418,12.100982666,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,5557.000000000,5300.000000000,5900.000000000,5071.000000000,0.709533691,1.358032227,1.983642578,7.995605469,0.000000000,0.000000000,0.000000000,0.000000000,96948.000000000,1718298472.755946875,2.236175537,2.561035156,2.538299561,2.498016357,0.000000000,0.000000000,0.381469727,0.869750977,0.930786133,0.039520264,-0.034179688,0.027770996,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,41.000000000,0.000000000,0.000000000,0.235290527,0.213317871,0.542907715,11.559753418,10.000000000
1718298472.764801,-0.617980957,0.480651855,10.333557129,-0.893884659,0.049437474,0.035208456,0.026550293,0.014678955,-0.432403564,11.559753418,11.573791504,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,5557.000000000,5300.000000000,5900.000000000,5071.000000000,0.717163086,1.358032227,1.983642578,7.995605469,0.000000000,0.000000000,0.000000000,0.000000000,96949.000000000,1718298472.764088392,2.252197266,2.542419434,2.569427490,2.471923828,0.000000000,0.000000000,0.381469727,0.885009766,0.930786133,0.007476807,-0.072631836,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,41.000000000,0.000000000,0.000000000,0.231628418,0.215148926,0.546569824,11.559753418,10.000000000
1718298472.774826,-0.785522461,1.007995605,9.927978516,-0.894285858,0.048999764,0.035682615,0.026672363,0.014373779,-0.432586670,11.549682617,11.661529541,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,5557.000000000,5271.000000000,5985.000000000,5085.000000000,0.724792480,1.358032227,1.983642578,7.995605469,0.000000000,0.000000000,0.000000000,0.000000000,96950.000000000,1718298472.774185181,2.245941162,2.549285889,2.560882568,2.472534180,0.000000000,0.000000000,0.381469727,0.885009766,0.946044922,0.036315918,-0.058746338,0.014953613,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,41.000000000,0.000000000,0.000000000,0.235290527,0.211486816,0.550231934,11.549682617,10.000000000
1718298472.784816,-0.436706543,0.744323730,10.127563477,-0.895501852,0.048605528,0.036055699,0.026763916,0.014099121,-0.433135986,11.549682617,11.808013916,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,5528.000000000,5357.000000000,5957.000000000,5114.000000000,0.732421875,1.358032227,1.983642578,7.995605469,0.000000000,0.000000000,0.000000000,0.000000000,96951.000000000,1718298472.784038305,2.225036621,2.561035156,2.533416748,2.487030029,0.000000000,0.000000000,0.381469727,0.885009766,0.961303711,0.051269531,-0.032043457,0.017089844,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,41.000000000,0.000000000,0.000000000,0.240783691,0.206909180,0.557556152,11.549682617,10.000000000
1718298472.795708,-0.479736328,0.979614258,10.258483887,-0.896581948,0.048345823,0.036434706,0.026885986,0.013885498,-0.433624268,11.549682617,12.159729004,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,5557.000000000,5357.000000000,6000.000000000,5100.000000000,0.747680664,1.358032227,1.983642578,7.995605469,0.000000000,0.000000000,0.000000000,0.000000000,96952.000000000,1718298472.794638395,2.251586914,2.521209717,2.561950684,2.469787598,0.000000000,0.000000000,0.381469727,0.885009766,0.961303711,0.025634766,-0.032043457,0.014953613,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,41.000000000,0.000000000,0.000000000,0.244445801,0.200500488,0.563049316,11.549682617,2.000000000
1718298472.805014,-0.322265625,1.332092285,10.281372070,-0.897801161,0.048174527,0.036566161,0.026916504,0.013763428,-0.434173584,11.539916992,12.129974365,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,5485.000000000,5285.000000000,6000.000000000,5071.000000000,0.755310059,1.358032227,1.991271973,7.995605469,0.000000000,0.000000000,0.000000000,0.000000000,96953.000000000,1718298472.804141045,2.318115234,2.434692383,2.628784180,2.416534424,0.000000000,0.000000000,0.381469727,0.900268555,0.976562500,0.041656494,-0.037384033,0.032043457,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,41.000000000,0.000000000,0.000000000,0.242614746,0.194091797,0.566711426,11.539916992,10.000000000
1718298472.814751,0.063171387,0.372619629,10.338134766,-0.899565399,0.048015248,0.036548223,0.026885986,0.013671875,-0.434967041,11.539916992,10.665130615,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,5485.000000000,5285.000000000,6000.000000000,5071.000000000,0.755310059,1.358032227,1.991271973,7.995605469,0.000000000,0.000000000,0.000000000,0.000000000,96954.000000000,1718298472.813952446,2.346954346,2.395782471,2.660827637,2.385101318,0.000000000,0.000000000,0.396728516,0.900268555,0.976562500,0.077972412,0.000000000,0.060882568,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,41.000000000,0.000000000,0.000000000,0.241699219,0.192260742,0.568542480,11.539916992,10.000000000
1718298472.864566,-0.632629395,-0.070495605,10.583496094,-0.906567752,0.047901973,0.035885748,0.026611328,0.013671875,-0.438110352,11.559753418,11.837005615,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,5600.000000000,5271.000000000,6000.000000000,5100.000000000,0.762939453,1.358032227,1.991271973,7.995605469,0.000000000,0.000000000,0.000000000,0.000000000,96955.000000000,1718298472.863769770,2.232208252,2.457275391,2.566833496,2.519531250,0.000000000,0.000000000,0.411987305,0.930786133,1.022338867,-0.030975342,0.010681152,0.096130371,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,41.000000000,0.000000000,0.000000000,0.244445801,0.195007324,0.585021973,11.559753418,10.000000000
1718298472.884033,-0.459594727,0.505371094,10.117492676,-0.909434140,0.047932297,0.035079524,0.026275635,0.013824463,-0.439392090,11.549682617,11.251068115,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,5514.000000000,5228.000000000,5942.000000000,4985.000000000,0.793457031,1.358032227,1.991271973,7.995605469,0.000000000,0.000000000,0.000000000,0.000000000,96956.000000000,1718298472.882878542,2.322540283,2.361450195,2.673339844,2.418670654,0.000000000,0.000000000,0.411987305,0.946044922,1.037597656,-0.017089844,0.010681152,0.115356445,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,41.000000000,0.000000000,0.000000000,0.241699219,0.189514160,0.589599609,11.549682617,10.000000000
1718298472.894855,-0.160217285,-0.627136230,9.963684082,-0.911479831,0.047888462,0.034729429,0.026123047,0.013854980,-0.440307617,11.539916992,11.778259277,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,5557.000000000,5257.000000000,5900.000000000,5028.000000000,0.793457031,1.358032227,1.991271973,7.995605469,0.000000000,0.000000000,0.000000000,0.000000000,96957.000000000,1718298472.893958569,2.307434082,2.384948730,2.665100098,2.406463623,0.000000000,0.000000000,0.411987305,0.946044922,1.052856445,-0.058746338,0.005340576,0.124969482,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,41.000000000,0.000000000,0.000000000,0.239868164,0.191345215,0.592346191,11.539916992,10.000000000
1718298472.917145,-0.617065430,-0.205078125,9.880371094,-0.914962947,0.047624931,0.033988465,0.025756836,0.013854980,-0.441864014,11.539916992,12.129974365,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,5585.000000000,5228.000000000,6042.000000000,5071.000000000,0.816345215,1.358032227,1.991271973,7.995605469,0.000000000,0.000000000,0.000000000,0.000000000,96958.000000000,1718298472.916300297,2.217864990,2.492370605,2.581787109,2.465972900,0.000000000,0.000000000,0.427246094,0.961303711,1.068115234,-0.076904297,-0.010681152,0.140991211,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,41.000000000,0.000000000,0.000000000,0.242614746,0.194091797,0.601501465,11.539916992,10.000000000
1718298472.924415,-0.648193359,-0.111694336,10.085449219,-0.917556345,0.047588367,0.033625875,0.025604248,0.013885498,-0.443023682,11.549682617,11.895751953,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,5585.000000000,5228.000000000,6014.000000000,5057.000000000,0.816345215,1.358032227,1.991271973,7.995605469,0.000000000,0.000000000,0.000000000,0.000000000,96959.000000000,1718298472.923781395,2.250671387,2.432403564,2.622985840,2.445373535,0.000000000,0.000000000,0.427246094,0.961303711,1.068115234,-0.049133301,-0.009613037,0.147399902,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,41.000000000,0.000000000,0.000000000,0.246276855,0.190429688,0.605163574,11.549682617,2.000000000
1718298472.954555,-0.086975098,0.195007324,10.657653809,-0.925814927,0.047453761,0.033155721,0.025421143,0.013824463,-0.446716309,11.529846191,12.013244629,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,5571.000000000,5200.000000000,5928.000000000,5028.000000000,0.816345215,1.358032227,1.991271973,7.995605469,0.000000000,0.000000000,0.000000000,0.000000000,96960.000000000,1718298472.953774452,2.436218262,2.240905762,2.796630859,2.252044678,0.000000000,0.000000000,0.442504883,0.976562500,1.098632813,-0.035247803,0.001068115,0.144195557,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,41.000000000,0.000000000,0.000000000,0.249938965,0.183105469,0.618896484,11.529846191,10.000000000
1718298472.964791,0.038452148,-0.487060547,10.825195313,-0.928612947,0.047445640,0.033253163,0.025482178,0.013763428,-0.447967529,11.529846191,12.599182129,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,5571.000000000,5200.000000000,5928.000000000,5028.000000000,0.808715820,1.358032227,1.991271973,7.995605469,0.000000000,0.000000000,0.000000000,0.000000000,96961.000000000,1718298472.964148521,2.398376465,2.286529541,2.748565674,2.283325195,0.000000000,0.000000000,0.442504883,0.976562500,1.113891602,0.001068115,0.013885498,0.186920166,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,41.000000000,0.000000000,0.000000000,0.250854492,0.181274414,0.623474121,11.529846191,10.000000000
1718298473.165644,-0.094299316,0.205993652,10.241088867,-0.953801334,0.047523733,0.039976608,0.028656006,0.011932373,-0.459228516,11.549682617,11.866760254,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,5471.000000000,5057.000000000,6000.000000000,4971.000000000,0.953674316,1.358032227,1.991271973,7.995605469,0.000000000,0.000000000,0.000000000,0.000000000,96962.000000000,1718298473.164644718,2.233428955,2.331237793,2.592468262,2.442169189,0.000000000,0.000000000,0.534057617,1.068115234,1.296997070,-0.013885498,0.013885498,0.398406982,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,41.000000000,0.000000000,0.000000000,0.270080566,0.146484375,0.693054199,11.549682617,10.000000000
1718298473.173960,-0.532836914,0.832214355,9.872131348,-0.952219129,0.047574382,0.040040508,0.028686523,0.011962891,-0.458526611,11.549682617,11.163330078,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,5557.000000000,5114.000000000,6000.000000000,4971.000000000,0.953674316,1.358032227,1.991271973,7.995605469,0.000000000,0.000000000,0.000000000,0.000000000,96963.000000000,1718298473.173088312,2.201843262,2.371215820,2.555541992,2.460174561,0.000000000,0.000000000,0.534057617,1.068115234,1.312255859,-0.018157959,0.008544922,0.381317139,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,41.000000000,0.000000000,0.000000000,0.272827148,0.150146484,0.694885254,11.549682617,2.000000000
1718298473.194971,-0.910949707,2.368469238,10.261230469,-0.948438585,0.047663093,0.040183309,0.028747559,0.012023926,-0.456848145,11.559753418,10.782623291,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,5500.000000000,5171.000000000,5957.000000000,4971.000000000,0.976562500,1.358032227,1.991271973,7.995605469,0.000000000,0.000000000,0.000000000,0.000000000,96964.000000000,1718298473.194245577,2.053222656,2.532196045,2.400970459,2.588653564,0.000000000,0.000000000,0.549316406,1.068115234,1.327514648,0.021362305,0.011749268,0.401611328,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,41.000000000,0.000000000,0.000000000,0.265502930,0.152893066,0.701293945,11.559753418,2.000000000
