trajID,t,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z
60,2.91,0.999742,0.961022,0.885731,0.0084681,-0.760584,0.975972,-0.18236,7.14889,0.518659
60,2.92,0.999818,0.953779,0.895516,0.00673691,-0.687704,0.980894,-0.163808,7.42778,0.465527
60,2.93,0.999877,0.947278,0.905347,0.00519333,-0.612014,0.985279,-0.144836,7.71082,0.411289
60,2.94,0.999922,0.941548,0.91522,0.0038416,-0.533473,0.989116,-0.12544,7.99802,0.355936
60,2.95,0.999955,0.936618,0.925128,0.00268596,-0.45204,0.992394,-0.105617,8.2894,0.299461
60,2.96,0.999977,0.932517,0.935066,0.00173069,-0.367671,0.995101,-0.0853649,8.585,0.241858
60,2.97,0.99999,0.929274,0.945028,0.0009801,-0.280326,0.997227,-0.06468,8.88483,0.183117
60,2.98,0.999997,0.92692,0.955008,0.000438538,-0.189961,0.99876,-0.0435595,9.18893,0.123232
60,2.99,1,0.925485,0.965001,0.000110372,-0.0965329,0.999688,-0.0220005,9.49731,0.0621957
60,3,1,0.925,0.975,1.77636E-15,-1.7053E-13,1,-4.44089E-14,9.81,1.35003E-13
61,0,0,0,2,0,0,0,0,0,0
61,0.01,3.45488E-07,2.00185E-06,2,0.000103473,0.00059928,-0.00024129,0.0206255,0.119346,-0.0480818
61,0.02,2.75007E-06,1.59129E-05,1.99999,0.00041113,0.00237677,-0.000958123,0.040837,0.235646,-0.0951098
61,0.03,9.23494E-06,5.33634E-05,1.99998,0.000918844,0.00530212,-0.00214,0.0606375,0.348923,-0.141091
61,0.04,2.17801E-05,0.000125681,1.99995,0.00162252,0.00934524,-0.00377649,0.0800296,0.459204,-0.186034
61,0.05,4.23249E-05,0.000243895,1.9999,0.00251808,0.0144763,-0.00585724,0.0990162,0.566512,-0.229945
61,0.06,7.2768E-05,0.000418735,1.99983,0.0036015,0.0206657,-0.00837198,0.1176,0.670873,-0.272832
61,0.07,0.000114968,0.000660637,1.99973,0.00486875,0.027884,-0.0113105,0.135784,0.772311,-0.314702
61,0.08,0.000170743,0.000979747,1.9996,0.00631585,0.0361022,-0.0146627,0.15357,0.870852,-0.355562
61,0.09,0.000241871,0.00138592,1.99944,0.00793884,0.0452915,-0.0184184,0.170962,0.96652,-0.39542
61,0.1,0.000330093,0.00188872,1.99923,0.0097338,0.0554231,-0.0225677,0.187963,1.05934,-0.434284
61,0.11,0.000437107,0.00249743,1.99899,0.0116968,0.0664688,-0.0271008,0.204575,1.14934,-0.47216
61,0.12,0.000564576,0.00322105,1.99869,0.013824,0.0784005,-0.0320077,0.2208,1.23653,-0.509056
61,0.13,0.000714122,0.0040683,1.99834,0.0161115,0.0911903,-0.0372787,0.236642,1.32096,-0.544979
61,0.14,0.000887328,0.00504762,1.99794,0.0185556,0.104811,-0.042904,0.252104,1.40264,-0.579937
61,0.15,0.00108574,0.00616719,1.99748,0.0211523,0.119234,-0.0488742,0.267188,1.48159,-0.613937
61,0.16,0.00131087,0.00743489,1.99696,0.0238981,0.134433,-0.0551796,0.281896,1.55784,-0.646987
61,0.17,0.00156419,0.00885835,1.99638,0.026789,0.150382,-0.0618108,0.296233,1.63142,-0.679093
61,0.18,0.00184712,0.0104449,1.99573,0.0298215,0.167053,-0.0687584,0.3102,1.70235,-0.710264
61,0.19,0.00216108,0.0122017,1.995,0.0329918,0.18442,-0.076013,0.3238,1.77065,-0.740506
61,0.2,0.00250741,0.0141356,1.99421,0.0362963,0.202457,-0.0835654,0.337037,1.83636,-0.769827
61,0.21,0.00288744,0.016253,1.99333,0.0397313,0.221139,-0.0914065,0.349913,1.89949,-0.798234
61,0.22,0.00330246,0.0185604,1.99238,0.0432934,0.240439,-0.0995271,0.36243,1.96007,-0.825736
61,0.23,0.00375372,0.0210638,1.99134,0.0469788,0.260332,-0.107918,0.374591,2.01813,-0.852338
61,0.24,0.00424243,0.0237689,1.99022,0.050784,0.280793,-0.116571,0.3864,2.07368,-0.878048
61,0.25,0.00476978,0.0266814,1.98901,0.0547056,0.301797,-0.125476,0.397859,2.12676,-0.902874
61,0.26,0.00533692,0.0298066,1.98771,0.05874,0.32332,-0.134625,0.40897,2.17739,-0.926824
61,0.27,0.00594495,0.0331495,1.98631,0.0628838,0.345337,-0.14401,0.419738,2.2256,-0.949904
61,0.28,0.00659495,0.0367149,1.98483,0.0671336,0.367824,-0.153621,0.430163,2.2714,-0.972121
61,0.29,0.00728796,0.0405074,1.98324,0.071486,0.390757,-0.163449,0.44025,2.31482,-0.993484
61,0.3,0.008025,0.0445315,1.98156,0.0759375,0.414113,-0.173488,0.45,2.3559,-1.014
61,0.31,0.00880703,0.048791,1.97977,0.0804849,0.437867,-0.183727,0.459417,2.39465,-1.03368
61,0.32,0.00963501,0.05329,1.97788,0.0851247,0.461998,-0.194158,0.468504,2.4311,-1.05252
61,0.33,0.0105098,0.0580322,1.97589,0.0898538,0.486481,-0.204774,0.477263,2.46527,-1.07054
61,0.34,0.0114324,0.0630208,1.97379,0.0946689,0.511296,-0.215566,0.485696,2.49718,-1.08774
61,0.35,0.0124035,0.0682591,1.97158,0.0995667,0.536418,-0.226526,0.493808,2.52688,-1.10413
61,0.36,0.013424,0.0737501,1.96925,0.104544,0.561826,-0.237646,0.5016,2.55436,-1.11971
61,0.37,0.0144946,0.0794965,1.96682,0.109598,0.587498,-0.248918,0.509075,2.57968,-1.1345
61,0.38,0.0156162,0.0855008,1.96428,0.114724,0.613412,-0.260334,0.516237,2.60284,-1.1485
61,0.39,0.0167893,0.0917655,1.96161,0.119921,0.639547,-0.271885,0.523088,2.62387,-1.16173
61,0.4,0.0180148,0.0982925,1.95884,0.125185,0.665882,-0.283565,0.52963,2.6428,-1.17417
61,0.41,0.0192933,0.105084,1.95594,0.130513,0.692396,-0.295366,0.535866,2.65965,-1.18585
61,0.42,0.0206253,0.112141,1.95293,0.135902,0.719069,-0.30728,0.5418,2.67444,-1.19678
61,0.43,0.0220115,0.119466,1.9498,0.141348,0.745878,-0.319299,0.547434,2.68721,-1.20695
61,0.44,0.0234524,0.127059,1.94654,0.146849,0.772806,-0.331416,0.55277,2.69798,-1.21637
61,0.45,0.0249486,0.134922,1.94317,0.152402,0.799831,-0.343624,0.557813,2.70676,-1.22506
61,0.46,0.0265006,0.143056,1.93967,0.158004,0.826935,-0.355915,0.562563,2.71359,-1.23302
61,0.47,0.0281089,0.151461,1.93605,0.163653,0.854097,-0.368282,0.567025,2.7185,-1.24026
61,0.48,0.0297738,0.160138,1.93231,0.169344,0.881298,-0.380718,0.5712,2.7215,-1.24678
61,0.49,0.0314959,0.169087,1.92844,0.175076,0.908521,-0.393216,0.575092,2.72262,-1.2526
61,0.5,0.0332755,0.178308,1.92444,0.180845,0.935745,-0.405768,0.578704,2.72188,-1.25772
61,0.51,0.0351129,0.187802,1.92032,0.186649,0.962952,-0.418368,0.582038,2.71932,-1.26214
61,0.52,0.0370085,0.197567,1.91607,0.192485,0.990125,-0.431008,0.585096,2.71495,-1.26588
61,0.53,0.0389627,0.207604,1.9117,0.19835,1.01725,-0.443683,0.587883,2.7088,-1.26894
61,0.54,0.0409756,0.217912,1.9072,0.204242,1.0443,-0.456385,0.5904,2.7009,-1.27133
61,0.55,0.0430476,0.22849,1.90257,0.210157,1.07126,-0.469107,0.59265,2.69126,-1.27305
61,0.56,0.0451788,0.239337,1.89782,0.216094,1.09811,-0.481844,0.594637,2.67992,-1.27413
61,0.57,0.0473695,0.250452,1.89294,0.222049,1.12485,-0.494588,0.596363,2.6669,-1.27455
61,0.58,0.0496199,0.261833,1.88793,0.22802,1.15145,-0.507333,0.59783,2.65222,-1.27433
61,0.59,0.05193,0.27348,1.88279,0.234005,1.17789,-0.520072,0.599041,2.63591,-1.27348
61,0.6,0.0543,0.28539,1.87752,0.24,1.20416,-0.5328,0.6,2.618,-1.272
61,0.61,0.05673,0.297563,1.87213,0.246004,1.23024,-0.54551,0.600709,2.5985,-1.2699
61,0.62,0.0592201,0.309995,1.86661,0.252013,1.25612,-0.558196,0.60117,2.57745,-1.26719
61,0.63,0.0617703,0.322684,1.86097,0.258026,1.28179,-0.570852,0.601388,2.55487,-1.26388
61,0.64,0.0643806,0.33563,1.8552,0.26404,1.30722,-0.583472,0.601363,2.53078,-1.25997
61,0.65,0.0670511,0.348828,1.8493,0.270053,1.3324,-0.596049,0.6011,2.50521,-1.25547
61,0.66,0.0697817,0.362277,1.84328,0.276062,1.35732,-0.608579,0.6006,2.47818,-1.25039
61,0.67,0.0725723,0.375973,1.83713,0.282064,1.38196,-0.621055,0.599867,2.44971,-1.24474
61,0.68,0.0754229,0.389915,1.83086,0.288058,1.40631,-0.633472,0.598904,2.41985,-1.23851
61,0.69,0.0783334,0.404098,1.82446,0.294041,1.43035,-0.645824,0.597712,2.38859,-1.23173
61,0.7,0.0813037,0.418521,1.81794,0.300012,1.45407,-0.658105,0.596296,2.35598,-1.2244
61,0.71,0.0843336,0.433179,1.8113,0.305967,1.47746,-0.67031,0.594658,2.32204,-1.21651
61,0.72,0.087423,0.448069,1.80453,0.311904,1.50051,-0.682433,0.5928,2.28679,-1.2081
61,0.73,0.0905716,0.463188,1.79765,0.317822,1.5232,-0.69447,0.590725,2.25026,-1.19915
61,0.74,0.0937793,0.478532,1.79064,0.323718,1.54551,-0.706414,0.588437,2.21246,-1.18968
61,0.75,0.0970459,0.494097,1.78352,0.32959,1.56744,-0.718262,0.585937,2.17344,-1.17969
61,0.76,0.100371,0.509879,1.77628,0.335436,1.58898,-0.730007,0.58323,2.1332,-1.16919
61,0.77,0.103755,0.525875,1.76892,0.341254,1.6101,-0.741644,0.580316,2.09178,-1.15819
61,0.78,0.107196,0.54208,1.76145,0.347042,1.63081,-0.753169,0.5772,2.04921,-1.1467
61,0.79,0.110695,0.55849,1.75386,0.352797,1.65108,-0.764576,0.573884,2.00549,-1.13473
61,0.8,0.114252,0.5751,1.74616,0.358519,1.67091,-0.775862,0.57037,1.96067,-1.12227
61,0.81,0.117865,0.591906,1.73834,0.364204,1.69029,-0.78702,0.566662,1.91477,-1.10934
61,0.82,0.121536,0.608904,1.73042,0.369851,1.70921,-0.798047,0.562763,1.8678,-1.09595
61,0.83,0.125262,0.626089,1.72238,0.375458,1.72764,-0.808938,0.558675,1.8198,-1.08211
61,0.84,0.129045,0.643455,1.71424,0.381024,1.7456,-0.819688,0.5544,1.77079,-1.06781
61,0.85,0.132883,0.660999,1.70599,0.386546,1.76306,-0.830292,0.549942,1.72079,-1.05307
61,0.86,0.136776,0.678715,1.69763,0.392022,1.78001,-0.840748,0.545304,1.66983,-1.03789
61,0.87,0.140723,0.696598,1.68917,0.397451,1.79645,-0.851049,0.540487,1.61794,-1.02229
61,0.88,0.144724,0.714642,1.68061,0.402831,1.81237,-0.861192,0.535496,1.56514,-1.00627
61,0.89,0.148779,0.732843,1.67195,0.408161,1.82775,-0.871173,0.530333,1.51145,-0.989839
61,0.9,0.152888,0.751195,1.66319,0.413438,1.84259,-0.880988,0.525,1.4569,-0.973
61,0.91,0.157048,0.769693,1.65433,0.41866,1.85689,-0.890632,0.5195,1.40151,-0.955763
61,0.92,0.161261,0.788331,1.64538,0.423827,1.87062,-0.900101,0.513837,1.34532,-0.938136
61,0.93,0.165524,0.807104,1.63633,0.428936,1.88379,-0.909393,0.508012,1.28833,-0.920126
61,0.94,0.169839,0.826005,1.62719,0.433987,1.89638,-0.918503,0.50203,1.23059,-0.901741
61,0.95,0.174204,0.845029,1.61796,0.438976,1.9084,-0.927427,0.495891,1.1721,-0.882987
61,0.96,0.178618,0.864171,1.60864,0.443904,1.91982,-0.936161,0.4896,1.11291,-0.863872
61,0.97,0.183082,0.883424,1.59924,0.448768,1.93065,-0.944703,0.483159,1.05303,-0.844404
61,0.98,0.187594,0.902782,1.58975,0.453567,1.94088,-0.953048,0.47657,0.992483,-0.824589
61,0.99,0.192153,0.92224,1.58018,0.458299,1.9505,-0.961194,0.469837,0.931301,-0.804435
61,1,0.196759,0.94179,1.57052,0.462963,1.95951,-0.969136,0.462963,0.869506,-0.783951
61,1.01,0.201412,0.961428,1.56079,0.467558,1.96789,-0.976872,0.45595,0.807124,-0.763142
61,1.02,0.20611,0.981146,1.55099,0.472082,1.97565,-0.984398,0.4488,0.744178,-0.742016
61,1.03,0.210853,1.00094,1.54111,0.476533,1.98277,-0.991711,0.441517,0.680695,-0.720581
61,1.04,0.215641,1.0208,1.53115,0.480911,1.98926,-0.998808,0.434104,0.616698,-0.698844
61,1.05,0.220471,1.04072,1.52113,0.485215,1.9951,-1.00569,0.426562,0.552212,-0.676812
61,1.06,0.225345,1.0607,1.51104,0.489442,2.0003,-1.01234,0.418896,0.487263,-0.654494
61,1.07,0.23026,1.08073,1.50089,0.493592,2.00485,-1.01878,0.411108,0.421876,-0.631895
61,1.08,0.235216,1.10079,1.49067,0.497664,2.00874,-1.02498,0.4032,0.356074,-0.609024
61,1.09,0.240213,1.1209,1.48039,0.501656,2.01197,-1.03096,0.395175,0.289883,-0.585888
61,1.1,0.245249,1.14103,1.47005,0.505567,2.01453,-1.0367,0.387037,0.223327,-0.562494
61,1.11,0.250324,1.16119,1.45965,0.509396,2.01643,-1.0422,0.378787,0.156432,-0.538849
61,1.12,0.255437,1.18136,1.44921,0.513143,2.01766,-1.04747,0.37043,0.0892228,-0.514962
61,1.13,0.260587,1.20154,1.43871,0.516805,2.01822,-1.0525,0.361966,0.0217235,-0.490839
61,1.14,0.265773,1.22172,1.42816,0.520382,2.0181,-1.05729,0.3534,-0.0460408,-0.466488
61,1.15,0.270994,1.2419,1.41756,0.523872,2.0173,-1.06183,0.344734,-0.114045,-0.441916
61,1.16,0.27625,1.26206,1.40692,0.527276,2.01581,-1.06613,0.33597,-0.182265,-0.41713
61,1.17,0.281539,1.28221,1.39624,0.530591,2.01365,-1.07017,0.327112,-0.250675,-0.392138
61,1.18,0.286861,1.30233,1.38552,0.533818,2.0108,-1.07397,0.318163,-0.319251,-0.366948
61,1.19,0.292215,1.32242,1.37476,0.536954,2.00726,-1.07751,0.309125,-0.387967,-0.341566
61,1.2,0.2976,1.34248,1.36397,0.54,2.00304,-1.0808,0.3,-0.4568,-0.316
61,1.21,0.303015,1.36248,1.35314,0.542954,1.99813,-1.08383,0.290792,-0.525724,-0.290257
61,1.22,0.308459,1.38244,1.34229,0.545816,1.99253,-1.0866,0.281504,-0.594714,-0.264345
61,1.23,0.313931,1.40233,1.33141,0.548584,1.98623,-1.08912,0.272137,-0.663745,-0.238271
61,1.24,0.31943,1.42216,1.32051,0.551258,1.97925,-1.09137,0.262696,-0.732793,-0.212043
61,1.25,0.324956,1.44191,1.30959,0.553838,1.97158,-1.09336,0.253183,-0.801833,-0.185667
61,1.26,0.330507,1.46159,1.29864,0.556322,1.96321,-1.09508,0.2436,-0.870839,-0.159152
61,1.27,0.336082,1.48118,1.28769,0.558709,1.95416,-1.09654,0.23395,-0.939788,-0.132504
61,1.28,0.34168,1.50067,1.27671,0.561,1.94442,-1.09773,0.224237,-1.00865,-0.105731
61,1.29,0.347301,1.52006,1.26573,0.563194,1.93399,-1.09865,0.214462,-1.07741,-0.0788405
61,1.3,0.352944,1.53935,1.25474,0.565289,1.92287,-1.09931,0.20463,-1.14604,-0.0518395
61,1.31,0.358607,1.55852,1.24375,0.567286,1.91107,-1.09969,0.194741,-1.21451,-0.0247355
61,1.32,0.364289,1.57757,1.23275,0.569184,1.89858,-1.0998,0.1848,-1.28279,0.002464
61,1.33,0.36999,1.59649,1.22175,0.570982,1.88541,-1.09964,0.174809,-1.35087,0.0297518
61,1.34,0.375709,1.61527,1.21076,0.57268,1.87156,-1.09921,0.16477,-1.41872,0.0571204
61,1.35,0.381444,1.63392,1.19977,0.574277,1.85704,-1.0985,0.154687,-1.48631,0.0845625
61,1.36,0.387194,1.65241,1.18879,0.575774,1.84184,-1.09752,0.144563,-1.55362,0.112071
61,1.37,0.392959,1.67075,1.17782,0.577168,1.82597,-1.09626,0.1344,-1.62063,0.139638
61,1.38,0.398737,1.68893,1.16686,0.578462,1.80943,-1.09472,0.1242,-1.6873,0.167256
61,1.39,0.404528,1.70694,1.15593,0.579652,1.79222,-1.09291,0.113967,-1.75361,0.194918
61,1.4,0.41033,1.72477,1.14501,0.580741,1.77436,-1.09082,0.103704,-1.81955,0.222617
61,1.41,0.416142,1.74242,1.13411,0.581726,1.75583,-1.08846,0.0934125,-1.88508,0.250346
61,1.42,0.421964,1.75988,1.12324,0.582609,1.73666,-1.08582,0.0830963,-1.95018,0.278096
61,1.43,0.427794,1.77715,1.11239,0.583388,1.71683,-1.0829,0.0727579,-2.01482,0.30586
61,1.44,0.433631,1.79422,1.10158,0.584064,1.69636,-1.0797,0.0624,-2.07899,0.333632
61,1.45,0.439475,1.81108,1.0908,0.584636,1.67525,-1.07623,0.0520255,-2.14265,0.361404
61,1.46,0.445324,1.82772,1.08006,0.585104,1.65351,-1.07247,0.041637,-2.20578,0.389168
61,1.47,0.451177,1.84415,1.06935,0.585469,1.63114,-1.06844,0.0312375,-2.26835,0.416917
61,1.48,0.457033,1.86034,1.05869,0.585729,1.60815,-1.06413,0.0208296,-2.33035,0.444643
61,1.49,0.462891,1.87631,1.04807,0.585885,1.58453,-1.05955,0.0104162,-2.39174,0.47234
61,1.5,0.46875,1.89203,1.0375,0.585938,1.56031,-1.05469,-1.11022E-15,-2.4525,0.5
61,1.51,0.474609,1.90751,1.02698,0.585885,1.53549,-1.04955,-0.0104162,-2.51261,0.527615
61,1.52,0.480467,1.92274,1.01651,0.585729,1.51006,-1.04414,-0.0208296,-2.57204,0.555179
61,1.53,0.486323,1.93771,1.0061,0.585469,1.48405,-1.03845,-0.0312375,-2.63076,0.582684
61,1.54,0.492176,1.95242,0.995742,0.585104,1.45745,-1.03248,-0.041637,-2.68876,0.610121
61,1.55,0.498025,1.96686,0.985448,0.584636,1.43028,-1.02624,-0.0520255,-2.746,0.637485
61,1.56,0.503869,1.98102,0.975218,0.584064,1.40253,-1.01973,-0.0624,-2.80247,0.664768
61,1.57,0.509706,1.99491,0.965054,0.583388,1.37423,-1.01295,-0.0727579,-2.85813,0.691962
61,1.58,0.515536,2.0085,0.95496,0.582609,1.34537,-1.00589,-0.0830963,-2.91296,0.71906
61,1.59,0.521358,2.02181,0.944937,0.581726,1.31597,-0.998568,-0.0934125,-2.96695,0.746055
61,1.6,0.52717,2.03482,0.934989,0.580741,1.28604,-0.990973,-0.103704,-3.02005,0.772938
61,1.61,0.532972,2.04753,0.925119,0.579652,1.25557,-0.98311,-0.113967,-3.07225,0.799704
61,1.62,0.538763,2.05993,0.915328,0.578461,1.22459,-0.974979,-0.1242,-3.12353,0.826344
61,1.63,0.544541,2.07202,0.90562,0.577168,1.19311,-0.966583,-0.1344,-3.17385,0.852851
61,1.64,0.550306,2.08379,0.895997,0.575774,1.16112,-0.957923,-0.144563,-3.22319,0.879218
61,1.65,0.556056,2.09524,0.886463,0.574277,1.12865,-0.948999,-0.154688,-3.27154,0.905438
61,1.66,0.561791,2.10636,0.877018,0.57268,1.09569,-0.939814,-0.16477,-3.31885,0.931502
61,1.67,0.56751,2.11715,0.867667,0.570982,1.06227,-0.93037,-0.174809,-3.36512,0.957404
61,1.68,0.573211,2.12761,0.858412,0.569184,1.02839,-0.920667,-0.1848,-3.41031,0.983136
61,1.69,0.578893,2.13772,0.849255,0.567286,0.99407,-0.910708,-0.194741,-3.4544,1.00869
61,1.7,0.584556,2.14749,0.840198,0.565289,0.959311,-0.900494,-0.20463,-3.49736,1.03406
61,1.71,0.590199,2.1569,0.831246,0.563194,0.924127,-0.890027,-0.214463,-3.53917,1.05924
61,1.72,0.59582,2.16597,0.822399,0.561,0.888531,-0.87931,-0.224237,-3.57981,1.08422
61,1.73,0.601418,2.17467,0.81366,0.558709,0.852535,-0.868343,-0.23395,-3.61925,1.10899
61,1.74,0.606993,2.18302,0.805033,0.556321,0.81615,-0.85713,-0.2436,-3.65746,1.13355
61,1.75,0.612544,2.191,0.796518,0.553838,0.77939,-0.845673,-0.253183,-3.69442,1.15789
61,1.76,0.61807,2.1986,0.78812,0.551258,0.742266,-0.833973,-0.262696,-3.7301,1.182
61,1.77,0.623569,2.20584,0.77984,0.548584,0.704792,-0.822034,-0.272138,-3.76449,1.20587
61,1.78,0.629041,2.2127,0.77168,0.545816,0.666981,-0.809857,-0.281504,-3.79755,1.2295
61,1.79,0.634485,2.21918,0.763643,0.542954,0.628845,-0.797445,-0.290792,-3.82926,1.25288
61,1.8,0.6399,2.22528,0.755732,0.54,0.5904,-0.7848,-0.3,-3.8596,1.276
61,1.81,0.645285,2.23099,0.747948,0.536954,0.551658,-0.771926,-0.309125,-3.88854,1.29885
61,1.82,0.650639,2.23631,0.740294,0.533818,0.512634,-0.758824,-0.318163,-3.91605,1.32144
61,1.83,0.655961,2.24124,0.732772,0.530591,0.473342,-0.745498,-0.327113,-3.94212,1.34374
61,1.84,0.66125,2.24577,0.725385,0.527276,0.433797,-0.73195,-0.33597,-3.96671,1.36575
61,1.85,0.666506,2.24991,0.718134,0.523872,0.394013,-0.718184,-0.344734,-3.9898,1.38747
61,1.86,0.671727,2.25365,0.711022,0.520381,0.354005,-0.704202,-0.3534,-4.01138,1.40889
61,1.87,0.676913,2.25699,0.704051,0.516805,0.31379,-0.690007,-0.361966,-4.0314,1.42999
61,1.88,0.682063,2.25993,0.697223,0.513143,0.273383,-0.675603,-0.37043,-4.04985,1.45078
61,1.89,0.687176,2.26246,0.690539,0.509396,0.232799,-0.660992,-0.378788,-4.0667,1.47125
61,1.9,0.692251,2.26458,0.684003,0.505567,0.192054,-0.646179,-0.387037,-4.08193,1.49138
61,1.91,0.697287,2.2663,0.677617,0.501656,0.151166,-0.631166,-0.395175,-4.09551,1.51118
61,1.92,0.702284,2.26761,0.671381,0.497664,0.11015,-0.615956,-0.4032,-4.10742,1.53062
61,1.93,0.70724,2.2685,0.665298,0.493592,0.069023,-0.600554,-0.411108,-4.11763,1.54972
61,1.94,0.712155,2.26899,0.65937,0.489442,0.0278028,-0.584963,-0.418896,-4.12612,1.56845
61,1.95,0.717029,2.26906,0.653599,0.485215,-0.0134936,-0.569187,-0.426563,-4.13286,1.58681
61,1.96,0.721859,2.26872,0.647987,0.480911,-0.0548486,-0.553228,-0.434104,-4.13783,1.6048
61,1.97,0.726647,2.26796,0.642535,0.476533,-0.0962443,-0.537092,-0.441517,-4.14101,1.6224
61,1.98,0.73139,2.26679,0.637246,0.472081,-0.137663,-0.520782,-0.4488,-4.14236,1.63962
61,1.99,0.736088,2.26521,0.63212,0.467558,-0.179085,-0.504301,-0.45595,-4.14187,1.65643
61,2,0.740741,2.26321,0.62716,0.462963,-0.220494,-0.487654,-0.462963,-4.13951,1.67284
61,2.01,0.745347,2.2608,0.622368,0.458299,-0.261869,-0.470846,-0.469838,-4.13525,1.68884
61,2.02,0.749906,2.25797,0.617744,0.453567,-0.303192,-0.453879,-0.47657,-4.12907,1.70441
61,2.03,0.754418,2.25473,0.613291,0.448768,-0.344444,-0.436759,-0.483159,-4.12094,1.71956
61,2.04,0.758882,2.25108,0.609009,0.443904,-0.385605,-0.419489,-0.4896,-4.11084,1.73427
61,2.05,0.763296,2.24702,0.604901,0.438976,-0.426654,-0.402075,-0.495891,-4.09875,1.74854
61,2.06,0.767661,2.24255,0.600968,0.433987,-0.467573,-0.38452,-0.50203,-4.08464,1.76236
61,2.07,0.771976,2.23767,0.597212,0.428936,-0.50834,-0.366829,-0.508013,-4.06849,1.77573
61,2.08,0.776239,2.23239,0.593632,0.423827,-0.548936,-0.349007,-0.513837,-4.05026,1.78863
61,2.09,0.780452,2.22669,0.590232,0.41866,-0.589339,-0.331058,-0.5195,-4.02994,1.80105
61,2.1,0.784612,2.2206,0.587011,0.413437,-0.629528,-0.312988,-0.525,-4.0075,1.813
61,2.11,0.788721,2.2141,0.583972,0.408161,-0.669481,-0.2948,-0.530333,-3.98292,1.82446
61,2.12,0.792776,2.20721,0.581116,0.402831,-0.709179,-0.2765,-0.535496,-3.95616,1.83543
61,2.13,0.796777,2.19992,0.578443,0.397451,-0.748597,-0.258093,-0.540488,-3.92722,1.84589
61,2.14,0.800724,2.19224,0.575954,0.392022,-0.787716,-0.239584,-0.545304,-3.89605,1.85585
61,2.15,0.804617,2.18417,0.573651,0.386546,-0.826511,-0.220978,-0.549942,-3.86264,1.86529
61,2.16,0.808455,2.17571,0.571535,0.381024,-0.864961,-0.20228,-0.5544,-3.82696,1.87421
61,2.17,0.812238,2.16687,0.569606,0.375458,-0.903042,-0.183495,-0.558675,-3.78899,1.88259
61,2.18,0.815964,2.15765,0.567865,0.369851,-0.940733,-0.16463,-0.562763,-3.7487,1.89044
61,2.19,0.819635,2.14806,0.566314,0.364204,-0.978009,-0.145688,-0.566662,-3.70607,1.89774
61,2.2,0.823248,2.13809,0.564952,0.358519,-1.01485,-0.126677,-0.57037,-3.66107,1.90449
61,2.21,0.826805,2.12776,0.563781,0.352797,-1.05122,-0.1076,-0.573884,-3.61368,1.91068
61,2.22,0.830304,2.11707,0.5628,0.347042,-1.08711,-0.0884648,-0.5772,-3.56387,1.9163
61,2.23,0.833745,2.10602,0.562011,0.341254,-1.12249,-0.069276,-0.580316,-3.51162,1.92135
61,2.24,0.837129,2.09462,0.561415,0.335436,-1.15734,-0.0500397,-0.58323,-3.4569,1.92581
61,2.25,0.840454,2.08288,0.561011,0.32959,-1.19162,-0.0307617,-0.585937,-3.39969,1.92969
61,2.26,0.843721,2.07079,0.5608,0.323718,-1.22532,-0.011448,-0.588437,-3.33996,1.93296
61,2.27,0.846928,2.05837,0.560782,0.317822,-1.25841,0.00789555,-0.590725,-3.27769,1.93564
61,2.28,0.850077,2.04562,0.560958,0.311904,-1.29087,0.0272627,-0.5928,-3.21285,1.9377
61,2.29,0.853166,2.03256,0.561327,0.305967,-1.32266,0.0466474,-0.594658,-3.14543,1.93914
61,2.3,0.856196,2.01917,0.561891,0.300012,-1.35377,0.0660434,-0.596296,-3.07538,1.93995
61,2.31,0.859167,2.00548,0.562648,0.294041,-1.38416,0.0854443,-0.597713,-3.0027,1.94013
61,2.32,0.862077,1.99149,0.5636,0.288058,-1.41381,0.104844,-0.598904,-2.92735,1.93967
61,2.33,0.864928,1.97721,0.564745,0.282064,-1.4427,0.124236,-0.599867,-2.84931,1.93856
61,2.34,0.867718,1.96264,0.566084,0.276062,-1.47079,0.143613,-0.6006,-2.76855,1.93679
61,2.35,0.870449,1.9478,0.567617,0.270053,-1.49806,0.162969,-0.6011,-2.68506,1.93436
61,2.36,0.873119,1.93268,0.569343,0.26404,-1.52448,0.182298,-0.601363,-2.59879,1.93126
61,2.37,0.87573,1.91731,0.571263,0.258026,-1.55003,0.201592,-0.601388,-2.50974,1.92748
61,2.38,0.87828,1.90169,0.573375,0.252013,-1.57467,0.220845,-0.60117,-2.41788,1.92302
61,2.39,0.88077,1.88582,0.57568,0.246004,-1.59837,0.24005,-0.600709,-2.32317,1.91786
61,2.4,0.8832,1.86972,0.578176,0.24,-1.62112,0.2592,-0.6,-2.2256,1.912
61,2.41,0.88557,1.8534,0.580863,0.234005,-1.64288,0.278288,-0.599041,-2.12514,1.90543
61,2.42,0.88788,1.83687,0.583742,0.22802,-1.66361,0.297306,-0.59783,-2.02177,1.89815
61,2.43,0.89013,1.82013,0.586809,0.222049,-1.6833,0.316248,-0.596363,-1.91545,1.89015
61,2.44,0.892321,1.80321,0.590066,0.216094,-1.70191,0.335107,-0.594637,-1.80618,1.88141
61,2.45,0.894452,1.7861,0.593511,0.210157,-1.71942,0.353874,-0.59265,-1.69391,1.87194
61,2.46,0.896524,1.76882,0.597143,0.204242,-1.73578,0.372543,-0.5904,-1.57863,1.86173
