trajID,t,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,dt
6,2.03,0.784595,1.40979,0.583114,0.466719,-0.847064,-0.45471,-0.502485,-3.5798,1.73889,0.01
6,2.04,0.789237,1.40114,0.578654,0.46166,-0.882777,-0.437245,-0.509184,-3.56249,1.75386,0.01
6,2.05,0.793828,1.39213,0.57437,0.456535,-0.918308,-0.419634,-0.515727,-3.54336,1.76838,0.01
6,2.06,0.798367,1.38277,0.570262,0.451346,-0.953638,-0.401879,-0.522111,-3.52237,1.78244,0.01
6,2.07,0.802855,1.37306,0.566333,0.446094,-0.988749,-0.383987,-0.528333,-3.49951,1.79605,0.01
6,2.08,0.807289,1.363,0.562583,0.44078,-1.02362,-0.36596,-0.534391,-3.47476,1.80918,0.01
6,2.09,0.81167,1.35259,0.559014,0.435407,-1.05824,-0.347805,-0.54028,-3.4481,1.82183,0.01
6,2.1,0.815997,1.34183,0.555627,0.429975,-1.09258,-0.329525,-0.546,-3.4195,1.834,0.01
6,2.11,0.820269,1.33074,0.552424,0.424487,-1.12662,-0.311126,-0.551546,-3.38894,1.84567,0.01
6,2.12,0.824487,1.3193,0.549405,0.418945,-1.16035,-0.292613,-0.556916,-3.35641,1.85685,0.01
6,2.13,0.828648,1.30753,0.546572,0.413349,-1.19374,-0.273991,-0.562107,-3.32187,1.86751,0.01
6,2.14,0.832753,1.29543,0.543925,0.407703,-1.22678,-0.255265,-0.567116,-3.28531,1.87766,0.01
6,2.15,0.836802,1.283,0.541467,0.402008,-1.25944,-0.236439,-0.57194,-3.24671,1.88729,0.01
6,2.16,0.840793,1.27024,0.539197,0.396265,-1.29171,-0.217521,-0.576576,-3.20604,1.89638,0.01
6,2.17,0.844727,1.25716,0.537117,0.390477,-1.32356,-0.198514,-0.581022,-3.16328,1.90494,0.01
6,2.18,0.848603,1.24377,0.535227,0.384645,-1.35497,-0.179424,-0.585273,-3.11841,1.91295,0.01
6,2.19,0.85242,1.23007,0.533528,0.378772,-1.38592,-0.160256,-0.589329,-3.07141,1.92041,0.01
6,2.2,0.856178,1.21605,0.532022,0.372859,-1.41639,-0.141017,-0.593185,-3.02226,1.92731,0.01
6,2.21,0.859877,1.20174,0.530708,0.366909,-1.44635,-0.121712,-0.596839,-2.97093,1.93364,0.01
6,2.22,0.863516,1.18713,0.529588,0.360923,-1.4758,-0.102346,-0.600288,-2.91741,1.93939,0.01
6,2.23,0.867095,1.17223,0.528662,0.354904,-1.5047,-0.0829262,-0.603529,-2.86166,1.94456,0.01
6,2.24,0.870614,1.15704,0.52793,0.348853,-1.53302,-0.0634572,-0.606559,-2.80368,1.94914,0.01
6,2.25,0.874072,1.14157,0.527393,0.342773,-1.56076,-0.0439453,-0.609375,-2.74344,1.95312,0.01
6,2.26,0.877469,1.12582,0.527051,0.336667,-1.58789,-0.0243967,-0.611975,-2.68091,1.9565,0.01
6,2.27,0.880806,1.10981,0.526905,0.330535,-1.61437,-0.00481733,-0.614354,-2.61608,1.95927,0.01
6,2.28,0.88408,1.09354,0.526955,0.32438,-1.6402,0.0147866,-0.616512,-2.54892,1.96141,0.01
6,2.29,0.887293,1.07701,0.527201,0.318205,-1.66534,0.0344087,-0.618444,-2.47941,1.96292,0.01
6,2.3,0.890444,1.06023,0.527643,0.312012,-1.68978,0.0540429,-0.620148,-2.40753,1.9638,0.01
6,2.31,0.893533,1.04322,0.528281,0.305803,-1.71349,0.0736826,-0.621621,-2.33326,1.96404,0.01
6,2.32,0.89656,1.02597,0.529116,0.29958,-1.73644,0.0933215,-0.62286,-2.25658,1.96363,0.01
6,2.33,0.899525,1.00849,0.530148,0.293347,-1.75861,0.112953,-0.623862,-2.17746,1.96255,0.01
6,2.34,0.902427,0.990797,0.531375,0.287104,-1.77998,0.13257,-0.624624,-2.09588,1.96082,0.01
6,2.35,0.905267,0.972894,0.532799,0.280855,-1.80052,0.152167,-0.625144,-2.01182,1.95841,0.01
6,2.36,0.908044,0.95479,0.534419,0.274602,-1.82021,0.171736,-0.625417,-1.92527,1.95532,0.01
6,2.37,0.910759,0.936493,0.536234,0.268347,-1.83902,0.191271,-0.625443,-1.83619,1.95154,0.01
6,2.38,0.913411,0.918012,0.538244,0.262094,-1.85692,0.210765,-0.625217,-1.74457,1.94706,0.01
6,2.39,0.916001,0.899357,0.540449,0.255844,-1.8739,0.23021,-0.624737,-1.65038,1.94189,0.01
6,2.4,0.918528,0.880538,0.542848,0.2496,-1.88992,0.2496,-0.624,-1.5536,1.936,0.01
6,2.41,0.920993,0.861562,0.545441,0.243365,-1.90496,0.268928,-0.623003,-1.45421,1.9294,0.01
6,2.42,0.923395,0.842442,0.548226,0.237141,-1.919,0.288185,-0.621743,-1.3522,1.92207,0.01
6,2.43,0.925736,0.823186,0.551204,0.230931,-1.932,0.307366,-0.620217,-1.24753,1.914,0.01
6,2.44,0.928014,0.803805,0.554373,0.224737,-1.94394,0.326463,-0.618423,-1.14018,1.9052,0.01
6,2.45,0.93023,0.784311,0.557733,0.218563,-1.95479,0.345468,-0.616356,-1.03014,1.89565,0.01
6,2.46,0.932385,0.764713,0.561282,0.212411,-1.96453,0.364374,-0.614016,-0.917383,1.88534,0.01
6,2.47,0.934479,0.745024,0.56502,0.206284,-1.97313,0.383172,-0.611398,-0.801885,1.87428,0.01
6,2.48,0.936511,0.725255,0.568945,0.200184,-1.98056,0.401857,-0.6085,-0.683625,1.86244,0.01
6,2.49,0.938483,0.705417,0.573057,0.194115,-1.98679,0.420418,-0.605319,-0.562582,1.84982,0.01
6,2.5,0.940394,0.685523,0.577353,0.188079,-1.9918,0.43885,-0.601852,-0.438735,1.83642,0.01
6,2.51,0.942244,0.665585,0.581833,0.182079,-1.99556,0.457144,-0.598096,-0.31206,1.82223,0.01
6,2.52,0.944035,0.645616,0.586496,0.176118,-1.99803,0.475292,-0.594048,-0.182538,1.80723,0.01
6,2.53,0.945767,0.625629,0.591339,0.170199,-1.9992,0.493286,-0.589706,-0.0501449,1.79143,0.01
6,2.54,0.947439,0.605636,0.596361,0.164325,-1.99903,0.511118,-0.585065,0.0851395,1.77481,0.01
6,2.55,0.949053,0.585653,0.601561,0.158498,-1.99749,0.52878,-0.580125,0.223337,1.75738,0.01
6,2.56,0.950609,0.565691,0.606936,0.152723,-1.99455,0.546263,-0.574881,0.364471,1.73911,0.01
6,2.57,0.952108,0.545766,0.612485,0.147002,-1.99019,0.563559,-0.569331,0.508561,1.72,0.01
6,2.58,0.95355,0.525892,0.618207,0.141338,-1.98437,0.58066,-0.563472,0.65563,1.70005,0.01
6,2.59,0.954935,0.506084,0.624098,0.135733,-1.97706,0.597557,-0.557301,0.805699,1.67924,0.01
6,2.6,0.956265,0.486356,0.630157,0.130193,-1.96824,0.614242,-0.550815,0.95879,1.65758,0.01
6,2.61,0.957539,0.466724,0.636382,0.124718,-1.95788,0.630706,-0.544011,1.11493,1.63505,0.01
6,2.62,0.958759,0.447204,0.64277,0.119313,-1.94594,0.64694,-0.536887,1.27413,1.61164,0.01
6,2.63,0.959926,0.427811,0.64932,0.113982,-1.93239,0.662936,-0.529438,1.43641,1.58735,0.01
6,2.64,0.961039,0.408562,0.656028,0.108726,-1.9172,0.678684,-0.521664,1.60181,1.56218,0.01
6,2.65,0.9621,0.389472,0.662893,0.103549,-1.90034,0.694176,-0.51356,1.77034,1.5361,0.01
6,2.66,0.96311,0.37056,0.669911,0.0984557,-1.88178,0.709403,-0.505124,1.94202,1.50912,0.01
6,2.67,0.96407,0.351843,0.67708,0.093448,-1.86149,0.724356,-0.496353,2.11687,1.48123,0.01
6,2.68,0.96498,0.333337,0.684397,0.0885297,-1.83943,0.739025,-0.487244,2.29492,1.45241,0.01
6,2.69,0.965841,0.31506,0.691859,0.0837043,-1.81558,0.753401,-0.477794,2.47619,1.42267,0.01
6,2.7,0.966654,0.297031,0.699464,0.078975,-1.7899,0.767475,-0.468,2.6607,1.392,0.01
6,2.71,0.967421,0.279268,0.707208,0.0743454,-1.76235,0.781238,-0.45786,2.84847,1.36038,0.01
6,2.72,0.968141,0.26179,0.715088,0.069819,-1.73292,0.794679,-0.447369,3.03952,1.32782,0.01
6,2.73,0.968817,0.244616,0.7231,0.0653992,-1.70155,0.807791,-0.436527,3.23388,1.29429,0.01
6,2.74,0.96945,0.227766,0.731242,0.0610896,-1.66823,0.820562,-0.425329,3.43156,1.2598,0.01
6,2.75,0.970039,0.211258,0.73951,0.0568938,-1.63291,0.832984,-0.413773,3.63259,1.22434,0.01
6,2.76,0.970588,0.195114,0.747901,0.0528154,-1.59557,0.845046,-0.401856,3.83699,1.1879,0.01
6,2.77,0.971096,0.179354,0.75641,0.0488579,-1.55616,0.856738,-0.389575,4.04478,1.15048,0.01
6,2.78,0.971565,0.163998,0.765034,0.0450251,-1.51466,0.868052,-0.376927,4.25599,1.11205,0.01
6,2.79,0.971997,0.149068,0.77377,0.0413206,-1.47103,0.878976,-0.363909,4.47062,1.07263,0.01
6,2.8,0.972392,0.134585,0.782613,0.0377481,-1.42523,0.889501,-0.350519,4.68872,1.0322,0.01
6,2.81,0.972752,0.12057,0.791558,0.0343115,-1.37724,0.899617,-0.336752,4.9103,0.990747,0.01
6,2.82,0.973079,0.107047,0.800603,0.0310144,-1.32702,0.909313,-0.322608,5.13537,0.948272,0.01
6,2.83,0.973373,0.0940377,0.809743,0.0278606,-1.27452,0.918579,-0.308082,5.36397,0.904765,0.01
6,2.84,0.973637,0.0815645,0.818974,0.024854,-1.21973,0.927405,-0.293172,5.59611,0.860218,0.01
6,2.85,0.973871,0.069651,0.82829,0.0219984,-1.16259,0.93578,-0.277875,5.83181,0.814625,0.01
6,2.86,0.974077,0.0583207,0.837688,0.0192978,-1.10308,0.943694,-0.262188,6.0711,0.767977,0.01
6,2.87,0.974257,0.0475975,0.847162,0.016756,-1.04116,0.951136,-0.246108,6.31401,0.720267,0.01
6,2.88,0.974413,0.0375057,0.856709,0.014377,-0.976785,0.958095,-0.229632,6.56054,0.671488,0.01
6,2.89,0.974545,0.0280701,0.866322,0.0121647,-0.909932,0.964562,-0.212758,6.81072,0.621632,0.01
6,2.9,0.974657,0.0193155,0.875998,0.0101231,-0.840559,0.970524,-0.195481,7.06458,0.570691,0.01
6,2.91,0.974748,0.0112674,0.885731,0.0082564,-0.768628,0.975972,-0.177801,7.32213,0.518659,0.01
6,2.92,0.974822,0.00395157,0.895516,0.00656849,-0.694104,0.980894,-0.159713,7.5834,0.465527,0.01
6,2.93,0.97488,-0.0026059,0.905347,0.0050635,-0.616948,0.985279,-0.141215,7.84841,0.411289,0.01
6,2.94,0.974924,-0.00837849,0.91522,0.00374556,-0.537123,0.989116,-0.122304,8.11718,0.355936,0.01
6,2.95,0.974956,-0.0133393,0.925128,0.00261881,-0.454591,0.992394,-0.102977,8.38974,0.299461,0.01
6,2.96,0.974977,-0.0174612,0.935066,0.00168742,-0.369316,0.995101,-0.0832308,8.66609,0.241858,0.01
6,2.97,0.97499,-0.0207164,0.945028,0.000955598,-0.281257,0.997227,-0.063063,8.94628,0.183117,0.01
6,2.98,0.974997,-0.0230769,0.955008,0.000427575,-0.190377,0.99876,-0.0424705,9.23031,0.123232,0.01
6,2.99,0.975,-0.0245144,0.965001,0.000107612,-0.0966378,0.999688,-0.0214505,9.51821,0.0621957,0.01
6,3,0.975,-0.025,0.975,3.55271E-15,-1.84741E-13,1,-4.44089E-14,9.81,1.35003E-13,0.01
7,0,0,0,2,0,0,0,0,0,0,0.01
7,0.01,3.68521E-07,1.62412E-06,2,0.000110372,0.000486149,-0.00024267,0.0220005,0.0967956,-0.0483568,0.01
7,0.02,2.93341E-06,1.29062E-05,1.99999,0.000438538,0.00192727,-0.000963605,0.0435595,0.190997,-0.0956543,0.01
7,0.03,9.8506E-06,4.32665E-05,1.99998,0.0009801,0.00429752,-0.00215225,0.06468,0.282626,-0.1419,0.01
7,0.04,2.32322E-05,0.000101868,1.99995,0.00173069,0.00757129,-0.00379812,0.0853649,0.371705,-0.187101,0.01
7,0.05,4.51466E-05,0.000197619,1.9999,0.00268596,0.0117232,-0.00589082,0.105617,0.458254,-0.231265,0.01
7,0.06,7.76192E-05,0.000339175,1.99983,0.0038416,0.016728,-0.00842,0.12544,0.542297,-0.2744,0.01
7,0.07,0.000122632,0.000534939,1.99973,0.00519333,0.0225608,-0.0113754,0.144836,0.623854,-0.316512,0.01
7,0.08,0.000182125,0.000793069,1.9996,0.00673691,0.0291969,-0.0147469,0.163808,0.702948,-0.35761,0.01
7,0.09,0.000257996,0.00112147,1.99943,0.0084681,0.0366117,-0.0185242,0.18236,0.779601,-0.3977,0.01
7,0.1,0.000352099,0.00152782,1.99923,0.0103827,0.0447808,-0.0226975,0.200494,0.853833,-0.43679,0.01
7,0.11,0.000466248,0.00201952,1.99898,0.0124766,0.0536803,-0.0272567,0.218213,0.925668,-0.474888,0.01
7,0.12,0.000602214,0.00260378,1.99868,0.0147456,0.0632863,-0.032192,0.23552,0.995126,-0.512,0.01
7,0.13,0.00076173,0.00328753,1.99833,0.0171856,0.073575,-0.0374935,0.252418,1.06223,-0.548135,0.01
7,0.14,0.000946484,0.00407748,1.99793,0.0197926,0.0845231,-0.0431515,0.268911,1.127,-0.583299,0.01
7,0.15,0.00115812,0.00498011,1.99747,0.0225625,0.0961073,-0.0491562,0.285,1.18946,-0.6175,0.01
7,0.16,0.00139826,0.00600167,1.99695,0.0254913,0.108305,-0.0554983,0.300689,1.24963,-0.650746,0.01
7,0.17,0.00166847,0.00714817,1.99636,0.028575,0.121092,-0.062168,0.315982,1.30754,-0.683043,0.01
7,0.18,0.00197027,0.00842541,1.9957,0.0318096,0.134448,-0.069156,0.33088,1.3632,-0.7144,0.01
7,0.19,0.00230515,0.00983895,1.99498,0.0351913,0.148349,-0.0764529,0.345387,1.41663,-0.744823,0.01
7,0.2,0.00267457,0.0113941,1.99417,0.038716,0.162773,-0.0840494,0.359506,1.46787,-0.774321,0.01
7,0.21,0.00307993,0.0130961,1.99329,0.0423801,0.177699,-0.0919363,0.37324,1.51692,-0.8029,0.01
7,0.22,0.00352262,0.0149497,1.99233,0.0461796,0.193105,-0.100104,0.386592,1.56382,-0.830568,0.01
7,0.23,0.00400396,0.0169597,1.99129,0.0501107,0.208968,-0.108545,0.399564,1.60857,-0.857332,0.01
7,0.24,0.00452526,0.0191305,1.99016,0.0541696,0.225269,-0.117248,0.41216,1.65122,-0.8832,0.01
7,0.25,0.00508777,0.0214665,1.98894,0.0583526,0.241986,-0.126206,0.424383,1.69177,-0.908179,0.01
7,0.26,0.00569271,0.0239716,1.98764,0.062656,0.259098,-0.135409,0.436235,1.73025,-0.932277,0.01
7,0.27,0.00634128,0.0266497,1.98624,0.0670761,0.276584,-0.144848,0.44772,1.76668,-0.9555,0.01
7,0.28,0.00703461,0.0295044,1.98474,0.0716092,0.294424,-0.154516,0.45884,1.80109,-0.977857,0.01
7,0.29,0.00777383,0.0325393,1.98314,0.0762517,0.312599,-0.164403,0.4696,1.83349,-0.999354,0.01
7,0.3,0.00856,0.0357575,1.98145,0.081,0.331088,-0.1745,0.48,1.8639,-1.02,0.01
7,0.31,0.00939417,0.039162,1.97965,0.0858505,0.34987,-0.1848,0.490045,1.89235,-1.0398,0.01
7,0.32,0.0102773,0.0427558,1.97775,0.0907997,0.368928,-0.195293,0.499737,1.91887,-1.05877,0.01
7,0.33,0.0112105,0.0465414,1.97575,0.0958441,0.388241,-0.205972,0.50908,1.94346,-1.0769,0.01
7,0.34,0.0121945,0.0505214,1.97363,0.10098,0.407791,-0.216828,0.518076,1.96616,-1.09421,0.01
7,0.35,0.0132304,0.054698,1.97141,0.106204,0.427558,-0.227854,0.526728,1.98698,-1.11071,0.01
7,0.36,0.0143189,0.0590732,1.96908,0.111514,0.447524,-0.23904,0.53504,2.00595,-1.1264,0.01
7,0.37,0.0154609,0.063649,1.96663,0.116904,0.467671,-0.250379,0.543014,2.02309,-1.14129,0.01
7,0.38,0.0166572,0.0684272,1.96407,0.122373,0.48798,-0.261863,0.550653,2.03842,-1.15539,0.01
7,0.39,0.0179086,0.0734091,1.96139,0.127916,0.508433,-0.273484,0.55796,2.05196,-1.1687,0.01
7,0.4,0.0192158,0.0785963,1.9586,0.133531,0.529013,-0.285235,0.564938,2.06373,-1.18123,0.01
7,0.41,0.0205795,0.0839898,1.95569,0.139214,0.549702,-0.297106,0.571591,2.07376,-1.193,0.01
7,0.42,0.0220003,0.0895906,1.95266,0.144962,0.570483,-0.309092,0.57792,2.08207,-1.204,0.01
7,0.43,0.0234789,0.0953997,1.9495,0.150771,0.591338,-0.321184,0.583929,2.08868,-1.21425,0.01
7,0.44,0.0250159,0.101418,1.94623,0.156639,0.612251,-0.333374,0.589622,2.09361,-1.22374,0.01
7,0.45,0.0266119,0.107645,1.94284,0.162563,0.633205,-0.345656,0.595,2.09689,-1.2325,0.01
7,0.46,0.0282673,0.114082,1.93932,0.168538,0.654183,-0.358022,0.600067,2.09853,-1.24052,0.01
7,0.47,0.0299828,0.120729,1.93568,0.174563,0.67517,-0.370464,0.604826,2.09855,-1.24782,0.01
7,0.48,0.0317587,0.127585,1.93191,0.180634,0.696149,-0.382976,0.60928,2.09699,-1.2544,0.01
7,0.49,0.0335956,0.134651,1.92802,0.186747,0.717104,-0.39555,0.613432,2.09385,-1.26027,0.01
7,0.5,0.0354938,0.141927,1.924,0.192901,0.738021,-0.408179,0.617284,2.08917,-1.26543,0.01
7,0.51,0.0374538,0.149412,1.91985,0.199092,0.758883,-0.420856,0.62084,2.08296,-1.2699,0.01
7,0.52,0.0394758,0.157105,1.91558,0.205317,0.779675,-0.433575,0.624103,2.07524,-1.27368,0.01
7,0.53,0.0415602,0.165005,1.91118,0.211573,0.800383,-0.446328,0.627075,2.06605,-1.27678,0.01
7,0.54,0.0437073,0.173112,1.90665,0.217858,0.820991,-0.459108,0.62976,2.05539,-1.2792,0.01
7,0.55,0.0459174,0.181424,1.902,0.224167,0.841486,-0.471909,0.63216,2.0433,-1.28096,0.01
7,0.56,0.0481908,0.189941,1.89721,0.2305,0.861852,-0.484725,0.63428,2.02978,-1.28205,0.01
7,0.57,0.0505275,0.198661,1.8923,0.236852,0.882077,-0.497548,0.63612,2.01488,-1.2825,0.01
7,0.58,0.0529279,0.207582,1.88726,0.243221,0.902145,-0.510373,0.637685,1.99859,-1.2823,0.01
7,0.59,0.055392,0.216703,1.8821,0.249605,0.922044,-0.523192,0.638977,1.98096,-1.28147,0.01
7,0.6,0.05792,0.226022,1.8768,0.256,0.94176,-0.536,0.64,1.962,-1.28,0.01
7,0.61,0.060512,0.235538,1.87138,0.262404,0.96128,-0.54879,0.640756,1.94173,-1.27791,0.01
7,0.62,0.0631681,0.245247,1.86582,0.268814,0.98059,-0.561556,0.641248,1.92017,-1.27521,0.01
7,0.63,0.0658883,0.255149,1.86015,0.275228,0.999679,-0.574292,0.64148,1.89735,-1.2719,0.01
7,0.64,0.0686727,0.26524,1.85434,0.281643,1.01853,-0.586992,0.641454,1.87329,-1.26799,0.01
7,0.65,0.0715212,0.275519,1.84841,0.288056,1.03714,-0.59965,0.641173,1.848,-1.26349,0.01
7,0.66,0.0744338,0.285982,1.84235,0.294466,1.05549,-0.61226,0.64064,1.82152,-1.2584,0.01
7,0.67,0.0774105,0.296628,1.83616,0.300868,1.07357,-0.624816,0.639858,1.79386,-1.25273,0.01
7,0.68,0.0804511,0.307452,1.82985,0.307262,1.09136,-0.637313,0.638831,1.76504,-1.2465,0.01
7,0.69,0.0835557,0.318454,1.82341,0.313644,1.10886,-0.649744,0.63756,1.73509,-1.2397,0.01
7,0.7,0.086724,0.329629,1.81685,0.320012,1.12606,-0.662105,0.636049,1.70403,-1.23235,0.01
7,0.71,0.0899558,0.340974,1.81017,0.326364,1.14294,-0.674389,0.634302,1.67188,-1.22444,0.01
7,0.72,0.0932512,0.352486,1.80337,0.332698,1.15949,-0.686592,0.63232,1.63866,-1.216,0.01
7,0.73,0.0966097,0.364163,1.79644,0.33901,1.17571,-0.698708,0.630107,1.6044,-1.20702,0.01
7,0.74,0.100031,0.376,1.78939,0.345299,1.19158,-0.710731,0.627666,1.56911,-1.19752,0.01
7,0.75,0.103516,0.387993,1.78223,0.351563,1.20709,-0.722656,0.625,1.53281,-1.1875,0.01
7,0.76,0.107062,0.40014,1.77494,0.357798,1.22223,-0.734479,0.622112,1.49554,-1.17697,0.01
7,0.77,0.110671,0.412437,1.76754,0.364004,1.237,-0.746194,0.619004,1.4573,-1.16593,0.01
7,0.78,0.114342,0.424879,1.76002,0.370178,1.25138,-0.757796,0.61568,1.41813,-1.1544,0.01
7,0.79,0.118075,0.437463,1.75238,0.376317,1.26536,-0.76928,0.612143,1.37805,-1.14238,0.01
7,0.8,0.121869,0.450185,1.74463,0.38242,1.27893,-0.780642,0.608395,1.33707,-1.12988,0.01
7,0.81,0.125723,0.46304,1.73677,0.388484,1.2921,-0.791876,0.60444,1.29521,-1.1169,0.01
7,0.82,0.129638,0.476025,1.7288,0.394508,1.30483,-0.802978,0.60028,1.25251,-1.10346,0.01
7,0.83,0.133613,0.489135,1.72071,0.400489,1.31714,-0.813944,0.59592,1.20898,-1.08955,0.01
7,0.84,0.137648,0.502366,1.71252,0.406426,1.32901,-0.824768,0.59136,1.16464,-1.0752,0.01
7,0.85,0.141742,0.515714,1.70422,0.412316,1.34043,-0.835446,0.586605,1.11952,-1.0604,0.01
7,0.86,0.145894,0.529174,1.69581,0.418157,1.3514,-0.845975,0.581657,1.07364,-1.04517,0.01
7,0.87,0.150105,0.54274,1.6873,0.423948,1.3619,-0.856348,0.57652,1.02701,-1.0295,0.01
7,0.88,0.154373,0.55641,1.67868,0.429687,1.37194,-0.866563,0.571196,0.979663,-1.01341,0.01
7,0.89,0.158698,0.570178,1.66997,0.435371,1.38149,-0.876615,0.565688,0.931619,-0.99691,0.01
7,0.9,0.16308,0.584038,1.66115,0.441,1.39057,-0.8865,0.56,0.8829,-0.98,0.01
7,0.91,0.167518,0.597987,1.65224,0.446571,1.39915,-0.896214,0.554134,0.833527,-0.96269,0.01
7,0.92,0.172011,0.61202,1.64323,0.452082,1.40724,-0.905752,0.548093,0.783521,-0.944988,0.01
7,0.93,0.176559,0.62613,1.63412,0.457532,1.41482,-0.915112,0.54188,0.732905,-0.9269,0.01
7,0.94,0.181162,0.640314,1.62492,0.462919,1.42189,-0.924289,0.535498,0.681701,-0.908435,0.01
7,0.95,0.185818,0.654567,1.61564,0.468242,1.42845,-0.93328,0.528951,0.629929,-0.889599,0.01
7,0.96,0.190526,0.668882,1.60626,0.473498,1.43449,-0.94208,0.52224,0.577613,-0.8704,0.01
7,0.97,0.195287,0.683255,1.5968,0.478686,1.44,-0.950687,0.515369,0.524773,-0.850846,0.01
7,0.98,0.2001,0.69768,1.58725,0.483804,1.44498,-0.959096,0.508342,0.471432,-0.830943,0.01
7,0.99,0.204963,0.712152,1.57761,0.488852,1.44943,-0.967304,0.50116,0.417612,-0.8107,0.01
7,1,0.209877,0.726667,1.5679,0.493827,1.45333,-0.975309,0.493827,0.363333,-0.790123,0.01
7,1.01,0.214839,0.741217,1.55811,0.498728,1.45669,-0.983106,0.486346,0.308619,-0.769221,0.01
7,1.02,0.219851,0.755799,1.54824,0.503554,1.4595,-0.990692,0.47872,0.25349,-0.748,0.01
7,1.03,0.22491,0.770405,1.5383,0.508302,1.46176,-0.998065,0.470952,0.197969,-0.726468,0.01
7,1.04,0.230017,0.785032,1.52828,0.512972,1.46346,-1.00522,0.463044,0.142078,-0.704632,0.01
7,1.05,0.235169,0.799673,1.51819,0.517563,1.4646,-1.01216,0.455,0.0858375,-0.6825,0.01
7,1.06,0.240368,0.814322,1.50804,0.522072,1.46518,-1.01887,0.446823,0.0292701,-0.660079,0.01
7,1.07,0.245611,0.828975,1.49782,0.526499,1.46519,-1.02536,0.438515,-0.0276024,-0.637377,0.01
7,1.08,0.250897,0.843624,1.48753,0.530842,1.46463,-1.03162,0.43008,-0.0847584,-0.6144,0.01
7,1.09,0.256227,0.858265,1.47718,0.5351,1.46349,-1.03764,0.42152,-0.142176,-0.591157,0.01
7,1.1,0.261599,0.872892,1.46678,0.539272,1.46178,-1.04344,0.41284,-0.199833,-0.567654,0.01
7,1.11,0.267012,0.887499,1.45632,0.543356,1.45949,-1.049,0.40404,-0.257709,-0.5439,0.01
7,1.12,0.272466,0.90208,1.4458,0.547352,1.45663,-1.05432,0.395125,-0.31578,-0.519901,0.01
7,1.13,0.277959,0.916629,1.43523,0.551258,1.45318,-1.05939,0.386097,-0.374026,-0.495665,0.01
7,1.14,0.283491,0.931142,1.42461,0.555074,1.44914,-1.06423,0.37696,-0.432425,-0.4712,0.01
7,1.15,0.28906,0.94561,1.41395,0.558797,1.44453,-1.06882,0.367716,-0.490954,-0.446512,0.01
7,1.16,0.294666,0.96003,1.40324,0.562428,1.43933,-1.07316,0.358368,-0.549593,-0.42161,0.01
7,1.17,0.300308,0.974395,1.39248,0.565964,1.43354,-1.07725,0.34892,-0.608318,-0.3965,0.01
7,1.18,0.305985,0.988699,1.38169,0.569406,1.42716,-1.08109,0.339374,-0.667109,-0.37119,0.01
7,1.19,0.311696,1.00294,1.37086,0.572751,1.42019,-1.08467,0.329733,-0.725944,-0.345688,0.01
7,1.2,0.31744,1.0171,1.36,0.576,1.41264,-1.088,0.32,-0.7848,-0.32,0.01
7,1.21,0.323216,1.03119,1.3491,0.579151,1.4045,-1.09107,0.310178,-0.843656,-0.294135,0.01
7,1.22,0.329023,1.04519,1.33818,0.582203,1.39577,-1.09388,0.300271,-0.902491,-0.268099,0.01
7,1.23,0.33486,1.0591,1.32723,0.585156,1.38645,-1.09643,0.29028,-0.961282,-0.2419,0.01
7,1.24,0.340725,1.07292,1.31625,0.588009,1.37654,-1.09872,0.280209,-1.02001,-0.215546,0.01
7,1.25,0.346619,1.08663,1.30525,0.59076,1.36605,-1.10074,0.270062,-1.07865,-0.189043,0.01
7,1.26,0.35254,1.10023,1.29424,0.59341,1.35497,-1.1025,0.25984,-1.13718,-0.1624,0.01
7,1.27,0.358487,1.11373,1.28321,0.595957,1.34331,-1.10399,0.249547,-1.19557,-0.135623,0.01
7,1.28,0.364459,1.1271,1.27216,0.5984,1.33106,-1.10521,0.239186,-1.25382,-0.108721,0.01
7,1.29,0.370455,1.14035,1.2611,0.60074,1.31823,-1.10616,0.22876,-1.31189,-0.0817,0.01
7,1.3,0.376474,1.15346,1.25004,0.602975,1.30482,-1.10685,0.218272,-1.36977,-0.0545679,0.01
7,1.31,0.382514,1.16644,1.23897,0.605105,1.29083,-1.10726,0.207724,-1.42742,-0.0273321,0.01
7,1.32,0.388575,1.17928,1.22789,0.60713,1.27627,-1.10739,0.19712,-1.48484,1.33227E-15,0.01
7,1.33,0.394656,1.19196,1.21682,0.609048,1.26114,-1.10725,0.186463,-1.542,0.027421,0.01
7,1.34,0.400756,1.2045,1.20575,0.610859,1.24543,-1.10684,0.175755,-1.59887,0.0549235,0.01
7,1.35,0.406873,1.21687,1.19468,0.612563,1.22916,-1.10616,0.165,-1.65544,0.0825,0.01
7,1.36,0.413007,1.22908,1.18363,0.614159,1.21233,-1.10519,0.1542,-1.71168,0.110143,0.01
7,1.37,0.419156,1.24112,1.17258,0.615646,1.19493,-1.10395,0.14336,-1.76757,0.137846,0.01
7,1.38,0.425319,1.25298,1.16155,0.617026,1.17698,-1.10244,0.13248,-1.82309,0.1656,0.01
7,1.39,0.431496,1.26465,1.15053,0.618296,1.15847,-1.10064,0.121565,-1.87822,0.193399,0.01
7,1.4,0.437685,1.27614,1.13954,0.619457,1.13941,-1.09857,0.110617,-1.93293,0.221235,0.01
